get,750,3,get,3,0
ghost,11,5,gOst,4,0
ghoul,1,5,gUl,3,0
gibe,1,4,jIb,3,0
gift,33,4,gift,4,0
gig,1,3,gig,3,0
gill,2,4,gil,3,0
gilt,3,4,gilt,4,0
gin,23,3,jin,3,0
gird,1,4,gurd,4,0
girl,220,4,gurl,4,0
girth,1,5,gurT,4,0
gist,1,4,jist,4,0
git,4,3,git,3,0
give,391,4,giv,3,0
glad,38,4,gl@d,4,0
glade,1,5,glAd,4,0
glance,40,6,gl@ns,5,0
gland,9,5,gl@nd,5,0
glare,7,5,glAr,4,0
glass,99,5,gl@s,4,0
glaze,11,5,glAz,4,0
gleam,4,5,glEm,4,0
glean,1,5,glEn,4,0
glee,3,4,glE,3,0
glen,7,4,glen,4,0
glib,1,4,glib,4,0
glide,2,5,glId,4,0
glimpse,16,7,glimps,6,0
glint,2,5,glint,5,0
glitch,1,6,gliC,4,0
gloat,1,5,glOt,4,0
globe,13,5,glOb,4,0
gloom,14,5,glUm,4,0
gloss,1,5,glos,4,0
glove,9,5,gl^v,4,0
glow,16,4,glO,3,0
glue,8,4,glU,3,0
glum,1,4,gl^m,4,0
gnaw,1,4,no,2,0
gnome,1,5,nOm,3,0
go,626,2,gO,2,0
goad,1,4,gOd,3,0
goal,60,4,gOl,3,0
goat,6,4,gOt,3,0
gob,1,3,gab,3,0
god,318,3,gad,3,0
goes,1,4,gOz,3,0
gold,52,4,gOld,4,0
golf,34,4,golf,4,0
gone,195,4,gon,3,0
gong,1,4,goN,3,0
good,807,4,gud,3,0
goon,1,4,gUn,3,0
goose,4,5,gUs,3,0
gore,7,4,gOr,3,0
gorge,1,5,gOrj,4,0
gosh,4,4,gaS,3,0
got,482,3,gat,3,0
gouge,1,5,gWj,3,0
gourd,2,5,gOrd,4,0
gout,2,4,gWt,3,0
gown,16,4,gWn,3,0
grab,16,4,gr@b,4,0
grace,40,5,grAs,4,0
grad,1,4,gr@d,4,0
grade,35,5,grAd,4,0
graft,1,5,gr@ft,5,0
grail,2,5,grAl,4,0
grain,27,5,grAn,4,0
gram,10,4,gr@m,4,0
grand,48,5,gr@nd,5,0
grant,47,5,gr@nt,5,0
grape,3,5,grAp,4,0
graph,17,5,gr@f,4,0
grasp,17,5,gr@sp,5,0
grass,53,5,gr@s,4,0
grate,3,5,grAt,4,0
grave,33,5,grAv,4,0
gray,80,4,grA,3,0
grays,1,5,grAz,4,0
graze,1,5,grAz,4,0
grease,9,6,grEs,4,0
great,665,5,grAt,4,0
greed,3,5,grEd,4,0
green,116,5,grEn,4,0
greet,7,5,grEt,4,0
grew,64,4,grU,3,0
grey,12,4,grA,3,0
grid,1,4,grid,4,0
grief,10,5,grEf,4,0
grill,12,5,gril,4,0
grille,3,6,gril,4,0
grim,14,4,grim,4,0
grime,1,5,grIm,4,0
grin,13,4,grin,4,0
grind,2,5,grInd,5,0
grip,20,4,grip,4,0
gripe,1,5,grIp,4,0
grist,2,5,grist,5,0
grit,1,4,grit,4,0
groan,1,5,grOn,4,0
groat,1,5,grOt,4,0
groin,4,5,grYn,4,0
groom,5,5,grUm,4,0
groove,2,6,grUv,4,0
grope,1,5,grOp,4,0
gross,66,5,grOs,4,0
grouch,1,6,grWC,4,0
ground,186,6,grWnd,5,0
group,390,5,grUp,4,0
grouse,1,6,grWs,4,0
grout,1,5,grWt,4,0
grove,14,5,grOv,4,0
grow,63,4,grO,3,0
growl,4,5,grWl,4,0
grown,43,5,grOn,4,0
growth,155,6,grOT,4,0
grub,2,4,gr^b,4,0
grudge,7,6,gr^j,4,0
gruff,4,5,gr^f,4,0
grunt,2,5,gr^nt,5,0
guard,48,5,gard,4,0
guess,56,5,ges,3,0
guest,39,5,gest,4,0
guide,36,5,gId,3,0
guild,7,5,gild,4,0
guile,1,5,gIl,3,0
guilt,33,5,gilt,4,0
guise,6,5,gIz,3,0
gulf,22,4,g^lf,4,0
gull,1,4,g^l,3,0
gulp,2,4,g^lp,4,0
gum,14,3,g^m,3,0
gun,118,3,g^n,3,0
gunk,1,4,g^Nk,4,0
gush,1,4,g^S,3,0
gust,2,4,g^st,4,0
gut,1,3,g^t,3,0
guy,51,3,gI,2,0
gym,2,3,jim,3,0
gyp,6,3,jip,3,0
hack,3,4,h@k,3,0
had,5133,3,h@d,3,0
hag,1,3,h@g,3,0
hail,10,4,hAl,3,0
hair,148,4,hAr,3,0
hale,2,4,hAl,3,0
half,275,4,h@f,3,0
hall,152,4,hol,3,0
halt,10,4,holt,4,0
halve,1,5,h@v,3,0
ham,19,3,h@m,3,0
hand,431,4,h@nd,4,0
hang,26,4,h@N,3,0
hank,17,4,h@Nk,4,0
hard,202,4,hard,4,0
hare,1,4,hAr,3,0
hark,3,4,hark,4,0
harm,25,4,harm,4,0
harp,1,4,harp,4,0
harsh,12,5,harS,4,0
hart,13,4,hart,4,0
has,2439,3,h@z,3,0
hash,1,4,h@S,3,0
hasp,1,4,h@sp,4,0
haste,9,5,hAst,4,0
hat,56,3,h@t,3,0
hatch,5,5,h@C,3,0
hate,42,4,hAt,3,0
hath,3,4,h@T,3,0
haul,5,4,hol,3,0
haunt,4,5,hont,4,0
have,3941,4,h@v,3,0
haw,1,3,ho,2,0
hawk,14,4,hok,3,0
hay,19,3,hA,2,0
haze,7,4,hAz,3,0
head,424,4,hed,3,0
heal,2,4,hEl,3,0
health,105,6,helT,4,0
heap,14,4,hEp,3,0
hear,153,4,hEr,3,0
heard,247,5,hurd,4,0
hearse,1,6,hurs,4,0
heart,173,5,hart,4,0
hearth,4,6,harT,4,0
heat,97,4,hEt,3,0
heave,2,5,hEv,3,0
heck,1,4,hek,3,0
hedge,2,5,hej,3,0
heed,8,4,hEd,3,0
heel,9,4,hEl,3,0
height,35,6,hIt,3,0
heir,7,4,Ar,2,0
held,264,4,held,4,0
hell,95,4,hel,3,0
helm,4,4,helm,4,0
help,311,4,help,4,0
hem,4,3,hem,3,0
hen,22,3,hen,3,0
hence,58,5,hens,4,0
her,3037,3,hur,3,0
herb,7,4,urb,3,0
herd,22,4,hurd,4,0
here,750,4,hEr,3,0
hers,16,4,hurs,4,0
hex,1,3,heks,4,0
hey,15,3,hA,2,0
hick,1,4,hik,3,0
hid,6,3,hid,3,0
hide,22,4,hId,3,0
high,497,4,hI,2,0
hike,4,4,hIk,3,0
hill,72,4,hil,3,0
hilt,3,4,hilt,4,0
him,2619,3,him,3,0
hind,6,4,hInd,4,0
hinge,1,5,hinj,4,0
hint,9,4,hint,4,0
hip,10,3,hip,3,0
hire,15,4,hIr,3,0
his,6997,3,hiz,3,0
hiss,2,4,his,3,0
hit,115,3,hit,3,0
hitch,5,5,hiC,3,0
hive,2,4,hIv,3,0
hoarse,5,6,hOrs,4,0
hob,1,3,hab,3,0
hoc,1,3,hak,3,0
hoe,1,3,hO,2,0
hog,3,3,hog,3,0
hoist,1,5,hYst,4,0
hold,169,4,hOld,4,0
hole,58,4,hOl,3,0
home,547,4,hOm,3,0
hone,2,4,hOn,3,0
hooch,1,5,hUC,3,0
hood,7,4,hud,3,0
hoof,2,4,huf,3,0
hook,5,4,huk,3,0
hoop,3,4,hUp,3,0
hoot,9,4,hUt,3,0
hop,2,3,hap,3,0
hope,178,4,hOp,3,0
hops,1,4,haps,4,0
horn,31,4,hOrn,4,0
horse,117,5,hOrs,4,0
hose,9,4,hOz,3,0
host,36,4,hOst,4,0
hot,130,3,hat,3,0
hound,7,5,hWnd,4,0
hour,144,4,Wr,2,0
house,296,5,hWz,3,0
house,296,5,hWs,3,1
how,834,3,hW,2,0
howl,4,4,hWl,3,0
hub,11,3,h^b,3,0
huck,1,4,h^k,3,0
hue,1,3,hyU,3,0
huff,10,4,h^f,3,0
hug,3,3,h^g,3,0
huge,54,4,hyUj,4,0
huh,1,3,h^,2,0
hulk,2,4,h^lk,4,0
hull,13,4,h^l,3,0
hum,5,3,h^m,3,0
hump,2,4,h^mp,4,0
hunch,7,5,h^nC,4,0
hung,65,4,h^N,3,0
hunk,2,4,h^Nk,4,0
hunt,10,4,h^nt,4,0
hurl,3,4,hurl,4,0
hurt,37,4,hurt,4,0
hush,4,4,h^S,3,0
hut,13,3,h^t,3,0
hymn,9,4,him,3,0
ice,45,3,Is,2,0
ill,39,3,il,2,0
inch,40,4,inC,3,0
ink,7,3,iNk,3,0
inn,9,3,in,2,0
ire,1,3,Ir,2,0
isle,5,4,Il,2,0
itch,5,4,iC,2,0
its,1858,3,its,3,0
jab,1,3,j@b,3,0
jack,92,4,j@k,3,0
jade,1,4,jAd,3,0
jag,1,3,j@g,3,0
jail,21,4,jAl,3,0
jam,6,3,j@m,3,0
jape,1,4,jAp,3,0
jar,16,3,jar,3,0
jaw,16,3,jo,2,0
jay,15,3,jA,2,0
jays,1,4,jAz,3,0
jazz,99,4,j@z,3,0
jean,23,4,jEn,3,0
jeans,1,5,jEnz,4,0
jeep,16,4,jEp,3,0
jeer,1,4,jEr,3,0
jell,1,4,jel,3,0
jerk,2,4,jurk,4,0
jest,1,4,jest,4,0
jet,29,3,jet,3,0
jew,26,3,jU,2,0
jig,8,3,jig,3,0
jilt,1,4,jilt,4,0
jinx,1,4,jiNks,5,0
jive,1,4,jIv,3,0
job,238,3,jab,3,0
jock,1,4,jak,3,0
jog,1,3,jag,3,0
join,65,4,jYn,3,0
joint,39,5,jYnt,4,0
joke,22,4,jOk,3,0
jolt,4,4,jOlt,4,0
jot,1,3,jat,3,0
joust,1,5,jWst,4,0
jowl,2,4,jWl,3,0
joy,40,3,jY,2,0
judge,77,5,j^j,3,0
jug,6,3,j^g,3,0
juice,11,5,jUs,3,0
juke,2,4,jUk,3,0
jump,24,4,j^mp,4,0
june,93,4,jUn,3,0
junk,8,4,j^Nk,4,0
just,872,4,j^st,4,0
jut,1,3,j^t,3,0
jute,1,4,jUt,3,0
kale,1,4,kAl,3,0
keel,6,4,kEl,3,0
keen,11,4,kEn,3,0
keep,264,4,kEp,3,0
keg,2,3,keg,3,0
kelp,2,4,kelp,4,0
ken,12,3,ken,3,0
kept,186,4,kept,4,0
key,88,3,kE,2,0
kick,16,4,kik,3,0
kid,61,3,kid,3,0
kill,63,4,kil,3,0
kilt,1,4,kilt,4,0
kin,2,3,kin,3,0
kind,313,4,kInd,4,0
king,88,4,kiN,3,0
kiss,17,4,kis,3,0
kit,2,3,kit,3,0
kite,1,4,kIt,3,0
klan,1,4,kl@n,4,0
knack,4,5,n@k,3,0
knead,1,5,nEd,3,0
knee,35,4,nE,2,0
kneel,5,5,nEl,3,0
knelt,8,5,nelt,4,0
knew,395,4,nU,2,0
knife,76,5,nIf,3,0
knight,18,6,nIt,3,0
knit,10,4,nit,3,0
knob,2,4,nab,3,0
knock,15,5,nak,3,0
knoll,2,5,nOl,3,0
knot,8,4,nat,3,0
know,683,4,nO,2,0
known,245,5,nOn,3,0
lab,3,3,l@b,3,0
lace,7,4,lAs,3,0
lack,110,4,l@k,3,0
lad,6,3,l@d,3,0
lag,3,3,l@g,3,0
laid,77,4,lAd,3,0
lain,4,4,lAn,3,0
lake,54,4,lAk,3,0
lamb,7,4,l@m,3,0
lame,2,4,lAm,3,0
lamp,18,4,l@mp,4,0
lance,3,5,l@ns,4,0
land,217,4,l@nd,4,0
lane,30,4,lAn,3,0
lap,19,3,l@p,3,0
laps,1,4,l@ps,4,0
lapse,6,5,l@ps,4,0
lard,4,4,lard,4,0
large,361,5,larj,4,0
lark,2,4,lark,4,0
lash,6,4,l@S,3,0
lass,2,4,l@s,3,0
last,676,4,l@st,4,0
latch,5,5,l@C,3,0
late,179,4,lAt,3,0
lath,2,4,l@T,3,0
lathe,1,5,lAD,3,0
laugh,28,5,l@f,3,0
launch,10,6,lonC,4,0
law,299,3,lo,2,0
lawn,15,4,lon,3,0
lax,3,3,l@ks,4,0
lay,139,3,lA,2,0
lays,1,4,lAz,3,0
laze,1,4,lAz,3,0
leach,1,5,lEC,3,0
lead,65,4,led,3,0
lead,65,4,lEd,3,1
leaf,12,4,lEf,3,0
leak,2,4,lEk,3,0
lean,20,4,lEn,3,0
leap,14,4,lEp,3,0
leapt,2,5,lept,4,0
lear,4,4,lEr,3,0
learn,84,5,lurn,4,0
lease,10,5,lEs,3,0
leash,3,5,lES,3,0
least,343,5,lEst,4,0
leave,205,5,lEv,3,0
led,132,3,led,3,0
ledge,6,5,lej,3,0
lee,34,3,lE,2,0
leek,1,4,lEk,3,0
leer,1,4,lEr,3,0
left,480,4,left,4,0
leg,58,3,leg,3,0
lend,14,4,lend,4,0
length,116,6,leNT,4,0
lens,12,4,lenz,4,0
lent,5,4,lent,4,0
less,438,4,les,3,0
lest,17,4,lest,4,0
let,384,3,let,3,0
letch,19,5,leC,3,0
lewd,3,4,lUd,3,0
lice,2,4,lIs,3,0
lick,3,4,lik,3,0
lid,19,3,lid,3,0
lie,59,3,lI,2,0
lied,1,4,lId,3,0
lien,2,4,lEn,3,0
life,715,4,lIf,3,0
lift,23,4,lift,4,0
light,333,5,lIt,3,0
like,1290,4,lIk,3,0
lilt,1,4,lilt,4,0
limb,5,4,lim,3,0
lime,13,4,lIm,3,0
limp,12,4,limp,4,0
line,298,4,lIn,3,0
link,16,4,liNk,4,0
lint,4,4,lint,4,0
lip,18,3,lip,3,0
lisle,1,5,lIl,3,0
list,133,4,list,4,0
lit,17,3,lit,3,0
lithe,4,5,lID,3,0
live,89,4,liv,3,0
live,89,4,lIv,3,1
load,45,4,lOd,3,0
loaf,4,4,lOf,3,0
loan,46,4,lOn,3,0
loath,3,5,lOT,3,0
lob,1,3,lab,3,0
lobe,3,4,lOb,3,0
lock,23,4,lak,3,0
lode,1,4,lOd,3,0
lodge,19,5,laj,3,0
loft,2,4,loft,4,0
log,11,3,log,3,0
loin,1,4,lYn,3,0
lone,8,4,lOn,3,0
long,755,4,loN,3,0
look,399,4,luk,3,0
loom,6,4,lUm,3,0
loon,2,4,lUn,3,0
loop,21,4,lUp,3,0
loose,53,5,lUs,3,0
loot,3,4,lUt,3,0
lop,1,3,lap,3,0
lope,2,4,lOp,3,0
lord,93,4,lOrd,4,0
lore,7,4,lOr,3,0
lose,58,4,lUz,3,0
loss,86,4,los,3,0
lost,173,4,lost,4,0
lot,127,3,lat,3,0
loud,20,4,lWd,3,0
lounge,9,6,lonj,4,0
loupe,1,5,lUp,3,0
louse,3,5,lWs,3,0
love,232,4,l^v,3,0
low,174,3,lO,2,0
lox,1,3,laks,4,0
luck,47,4,l^k,3,0
lug,2,3,l^g,3,0
lull,2,4,l^l,3,0
lump,7,4,l^mp,4,0
lunch,33,5,l^nC,4,0
lung,16,4,l^N,3,0
lurch,3,5,lurC,4,0
lure,7,4,lUr,3,0
lurk,1,4,lurk,4,0
lush,5,4,l^S,3,0
lust,5,4,l^st,4,0
lute,1,4,lUt,3,0
lye,1,3,lI,2,0
lymph,2,5,limf,4,0
lynch,1,5,linC,4,0
mace,1,4,mAs,3,0
mad,39,3,m@d,3,0
made,1125,4,mAd,3,0
maid,31,4,mAd,3,0
mail,47,4,mAl,3,0
maim,1,4,mAm,3,0
main,119,4,mAn,3,0
make,794,4,mAk,3,0
makes,1,5,mAks,4,0
male,37,4,mAl,3,0
mall,3,4,mol,3,0
malt,1,4,molt,4,0
man,1207,3,m@n,3,0
mane,1,4,mAn,3,0
manse,1,5,m@ns,4,0
map,13,3,m@p,3,0
mar,7,3,mar,3,0
march,120,5,marC,4,0
mare,16,4,mAr,3,0
mark,83,4,mark,4,0
marsh,4,5,marS,4,0
mart,2,4,mart,4,0
mash,1,4,m@S,3,0
mask,9,4,m@sk,4,0
mass,110,4,m@s,3,0
mast,6,4,m@st,4,0
mat,5,3,m@t,3,0
match,41,5,m@C,3,0
mate,21,4,mAt,3,0
math,4,4,m@T,3,0
mauve,1,5,mOv,3,0
maw,2,3,mo,2,0
max,1,3,m@ks,4,0
may,1400,3,mA,2,0
maze,6,4,mAz,3,0
me,1181,2,mE,2,0
mead,2,4,mEd,3,0
meal,30,4,mEl,3,0
mean,199,4,mEn,3,0
meant,100,5,ment,4,0
meat,45,4,mEt,3,0
meek,10,4,mEk,3,0
meet,148,4,mEt,3,0
meld,1,4,meld,4,0
melt,4,4,melt,4,0
men,763,3,men,3,0
mend,2,4,mend,4,0
mere,47,4,mEr,3,0
merge,10,5,murj,4,0
mesh,4,4,meS,3,0
mess,22,4,mes,3,0
met,132,3,met,3,0
mew,1,3,myU,3,0
mice,10,4,mIs,3,0
mid,2,3,mid,3,0
midst,19,5,midst,5,0
mig,1,3,mig,3,0
might,672,5,mIt,3,0
mike,91,4,mIk,3,0
mil,1,3,mil,3,0
mild,14,4,mIld,4,0
mile,48,4,mIl,3,0
milk,49,4,milk,4,0
mill,11,4,mil,3,0
mime,1,4,mIm,3,0
mince,1,5,mins,4,0
mind,325,4,mInd,4,0
mine,59,4,mIn,3,0
mink,5,4,miNk,4,0
mint,7,4,mint,4,0
mirth,2,5,murT,4,0
miss,258,4,mis,3,0
mist,14,4,mist,4,0
mite,1,4,mIt,3,0
mitt,1,4,mit,3,0
mix,13,3,miks,4,0
moan,1,4,mOn,3,0
moat,1,4,mOt,3,0
mob,10,3,mab,3,0
mock,8,4,mak,3,0
mode,21,4,mOd,3,0
moist,11,5,mYst,4,0
mold,45,4,mOld,4,0
mole,4,4,mOl,3,0
moll,5,4,mal,3,0
mom,3,3,mam,3,0
monk,16,4,m^Nk,4,0
month,130,5,m^nT,4,0
moo,1,3,mU,2,0
mood,37,4,mUd,3,0
moon,60,4,mUn,3,0
moose,1,5,mUs,3,0
moot,1,4,mUt,3,0
mop,3,3,map,3,0
mope,1,4,mOp,3,0
more,2216,4,mOr,3,0
morn,1,4,mOrn,4,0
mosk,3,4,mask,4,0
moss,9,4,mos,3,0
most,1160,4,mOst,4,0
moth,1,4,moT,3,0
mould,1,5,mOld,4,0
mount,26,5,mWnt,4,0
mourn,2,5,mOrn,4,0
mouse,10,5,mWs,3,0
mouth,103,5,mWT,3,0
move,171,4,mUv,3,0
mow,1,3,mO,2,0
much,937,4,m^C,3,0
muck,1,4,m^k,3,0
mud,32,3,m^d,3,0
muff,1,4,m^f,3,0
mug,1,3,m^g,3,0
mulch,6,5,m^lC,4,0
mule,4,4,myUl,4,0
mum,1,3,m^m,3,0
munch,1,5,m^nC,4,0
muse,4,4,myUs,4,0
mush,1,4,m^S,3,0
muss,1,4,m^s,3,0
must,1013,4,m^st,4,0
mute,3,4,myUt,4,0
myth,35,4,miT,3,0
nab,1,3,n@b,3,0
nail,6,4,nAl,3,0
name,294,4,nAm,3,0
nap,4,3,n@p,3,0
nape,1,4,nAp,3,0
naught,2,6,not,3,0
naw,1,3,no,2,0
nay,2,3,nA,2,0
near,198,4,nEr,3,0
neat,21,4,nEt,3,0
neck,81,4,nek,3,0
need,360,4,nEd,3,0
needs,152,5,nEdz,4,0
nerve,12,5,nurv,4,0
nest,20,4,nest,4,0
net,34,3,net,3,0
new,1635,3,nU,2,0
news,102,4,nUz,3,0
newt,8,4,nUt,3,0
next,394,4,nekst,5,0
nice,75,4,nIs,3,0
niche,3,5,nES,3,0
nick,25,4,nik,3,0
nicks,1,5,niks,4,0
niece,8,5,nEs,3,0
nigh,1,4,nI,2,0
night,411,5,nIt,3,0
nil,1,3,nil,3,0
nine,81,4,nIn,3,0
ninth,20,5,nInT,4,0
nip,3,3,nip,3,0
nix,1,3,niks,4,0
no,2201,2,nO,2,0
nod,12,3,nad,3,0
node,1,4,nOd,3,0
noise,37,5,nYz,3,0
non,10,3,nan,3,0
nonce,1,5,nans,4,0
none,108,4,n^n,3,0
nook,1,4,nuk,3,0
noon,25,4,nUn,3,0
noose,3,5,nUs,3,0
nope,1,4,nOp,3,0
nor,195,3,nOr,3,0
norm,10,4,nOrm,4,0
north,206,5,nOrT,4,0
nose,60,4,nOz,3,0
not,4609,3,nat,3,0
notch,6,5,naC,3,0
note,127,4,nOt,3,0
noun,1,4,nWn,3,0
now,1314,3,nW,2,0
nude,20,4,nUd,3,0
nudge,2,5,n^j,3,0
null,13,4,n^l,3,0
numb,4,4,n^m,3,0
nun,2,3,n^n,3,0
nurse,17,5,nurs,4,0
nut,15,3,n^t,3,0
nymph,1,5,nimf,4,0
oak,15,3,Ok,2,0
oat,1,3,Ot,2,0
oath,6,4,OT,2,0
odd,44,3,ad,2,0
off,639,3,of,2,0
oft,1,3,oft,3,0
oil,93,3,Yl,2,0
old,660,3,Old,3,0
ole,1,3,Ol,2,0
once,499,4,w^ns,4,0
one,3292,3,w^n,3,0
oops,1,4,Ups,3,0
ooze,2,4,Uz,2,0
orb,1,3,Orb,3,0
ore,3,3,Or,2,0
ouch,1,4,WC,2,0
ought,68,5,ot,2,0
ounce,3,5,Wns,3,0
our,1252,3,Wr,2,0
oust,3,4,Wst,3,0
out,2096,3,Wt,2,0
owl,2,3,Wl,2,0
own,772,3,On,2,0
pace,43,4,pAs,3,0
pack,25,4,p@k,3,0
pact,5,4,p@kt,4,0
pad,8,3,p@d,3,0
page,66,4,pAj,3,0
paid,145,4,pAd,3,0
pail,4,4,pAl,3,0
pain,88,4,pAn,3,0
paint,37,5,pAnt,4,0
pair,50,4,pAr,3,0
pal,2,3,p@l,3,0
pale,58,4,pAl,3,0
pall,4,4,pol,3,0
palm,22,4,pam,3,0
pan,16,3,p@n,3,0
pane,3,4,pAn,3,0
pang,1,4,p@N,3,0
pant,1,4,p@nt,4,0
pants,9,5,p@nts,5,0
pap,1,3,p@p,3,0
par,13,3,par,3,0
pare,2,4,pAr,3,0
park,94,4,park,4,0
part,500,4,part,4,0
pass,89,4,p@s,3,0
past,281,4,p@st,4,0
paste,10,5,pAst,4,0
pat,35,3,p@t,3,0
patch,13,5,p@C,3,0
pate,2,4,pAt,3,0
path,44,4,p@T,3,0
paunch,2,6,ponC,4,0
pause,21,5,poz,3,0
pave,2,4,pAv,3,0
paw,3,3,po,2,0
pawn,2,4,pon,3,0
pay,172,3,pA,2,0
pea,1,3,pE,2,0
peace,198,5,pEs,3,0
peach,3,5,pEC,3,0
peak,16,4,pEk,3,0
peal,1,4,pEl,3,0
pear,6,4,pAr,3,0
pearl,9,5,purl,4,0
peat,1,4,pEt,3,0
peck,5,4,pek,3,0
pee,3,3,pE,2,0
peek,1,4,pEk,3,0
peel,3,4,pEl,3,0
peep,2,4,pEp,3,0
peer,8,4,pEr,3,0
peg,4,3,peg,3,0
pelt,1,4,pelt,4,0
pen,18,3,pen,3,0
per,371,3,pur,3,0
perch,1,5,purC,4,0
perk,1,4,purk,4,0
pert,2,4,purt,4,0
pest,4,4,pest,4,0
pet,8,3,pet,3,0
pew,1,3,pyU,3,0
phage,1,5,fAj,3,0
phase,72,5,fAz,3,0
phone,54,5,fOn,3,0
phrase,34,6,frAz,4,0
pick,55,4,pik,3,0
pie,14,3,pI,2,0
piece,129,5,pEs,3,0
pier,3,4,pEr,3,0
pierce,6,6,pErs,4,0
pig,8,3,pig,3,0
pike,41,4,pIk,3,0
pile,25,4,pIl,3,0
pill,15,4,pil,3,0
pimp,3,4,pimp,4,0
pin,16,3,pin,3,0
pinch,6,5,pinC,4,0
pine,14,4,pIn,3,0
pink,48,4,piNk,4,0
pint,13,4,pInt,4,0
pip,23,3,pip,3,0
pipe,20,4,pIp,3,0
piss,1,4,pis,3,0
pit,14,3,pit,3,0
pitch,22,5,piC,3,0
pith,1,4,piT,3,0
place,571,5,plAs,4,0
plaid,1,5,pl@d,4,0
plain,48,5,plAn,4,0
plan,205,4,pl@n,4,0
plane,114,5,plAn,4,0
plank,7,5,pl@Nk,5,0
plant,125,5,pl@nt,5,0
plate,22,5,plAt,4,0
play,200,4,plA,3,0
plea,11,4,plE,3,0
plead,5,5,plEd,4,0
please,62,6,plEz,4,0
pleat,1,5,plEt,4,0
pledge,3,6,plej,4,0
plight,7,6,plIt,4,0
plod,1,4,plad,4,0
plot,37,4,plat,4,0
plough,1,6,plW,3,0
plow,1,4,plW,3,0
pluck,2,5,pl^k,4,0
plug,23,4,pl^g,4,0
plum,1,4,pl^m,4,0
plumb,5,5,pl^m,4,0
plume,2,5,plUm,4,0
plump,4,5,pl^mp,5,0
plunge,5,6,pl^nj,5,0
plus,72,4,pl^s,4,0
plush,3,5,pl^S,4,0
poach,1,5,pOC,3,0
pod,3,3,pad,3,0
point,395,5,pYnt,4,0
poise,6,5,pYz,3,0
poke,1,4,pOk,3,0
pole,18,4,pOl,3,0
poll,9,4,pOl,3,0
pomp,1,4,pamp,4,0
pond,25,4,pand,4,0
pons,4,4,panz,4,0
pool,111,4,pUl,3,0
poor,113,4,pOr,3,0
pop,8,3,pap,3,0
pope,40,4,pOp,3,0
porch,43,5,pOrC,4,0
pore,2,4,pOr,3,0
pork,10,4,pOrk,4,0
porn,1,4,pOrn,4,0
port,21,4,pOrt,4,0
pose,11,4,pOz,3,0
posh,1,4,paS,3,0
post,84,4,pOst,4,0
pot,28,3,pat,3,0
pouch,2,5,pWC,3,0
pound,28,5,pWnd,4,0
pour,9,4,pOr,3,0
pout,1,4,pWt,3,0
praise,17,6,prAz,4,0
pram,1,4,pr@m,4,0
prank,1,5,pr@Nk,5,0
pray,12,4,prA,3,0
preach,8,6,prEC,4,0
prep,2,4,prep,4,0
press,127,5,pres,4,0
prey,7,4,prA,3,0
price,108,5,prIs,4,0
prick,2,5,prik,4,0
pride,42,5,prId,4,0
pried,1,5,prId,4,0
priest,16,6,prEst,5,0
prim,1,4,prim,4,0
prime,45,5,prIm,4,0
prince,33,6,prins,5,0
print,18,5,print,5,0
prize,28,5,prIz,4,0
pro,16,3,prO,3,0
probe,6,5,prOb,4,0
prod,2,4,prad,4,0
prompt,11,6,prampt,6,0
prone,14,5,prOn,4,0
proof,40,5,prUf,4,0
prop,7,4,prap,4,0
prose,14,5,prOz,4,0
proud,50,5,prWd,4,0
prove,53,5,prUv,4,0
prow,1,4,prW,3,0
prowl,2,5,prWl,4,0
prune,1,5,prUn,4,0
pry,6,3,prI,3,0
psalm,4,5,sam,3,0
pub,1,3,p^b,3,0
puck,1,4,p^k,3,0
puff,1,4,p^f,3,0
puke,1,4,pyUk,4,0
pull,51,4,pul,3,0
pulp,5,4,p^lp,4,0
pulse,9,5,p^ls,4,0
pump,11,4,p^mp,4,0
pun,1,3,p^n,3,0
punch,5,5,p^nC,4,0
punk,2,4,p^Nk,4,0
punt,1,4,p^nt,4,0
pup,2,3,p^p,3,0
pure,56,4,pyur,4,0
purge,2,5,purj,4,0
purse,14,5,purs,4,0
pus,1,3,p^s,3,0
push,37,4,puS,3,0
put,437,3,put,3,0
putt,7,4,p^t,3,0
pyre,1,4,pIr,3,0
quack,9,5,kw@k,4,0
quail,1,5,kwAl,4,0
quaint,12,6,kwAnt,5,0
quake,2,5,kwAk,4,0
qualms,1,6,kwalmz,6,0
quart,3,5,kwOrt,5,0
quartz,1,6,kwOrts,6,0
quay,1,4,kwA,3,0
queen,41,5,kwEn,4,0
queer,6,5,kwEr,4,0
quell,3,5,kwel,4,0
quench,1,6,kwenC,5,0
quest,16,5,kwest,5,0
queue,1,5,kyU,3,0
quick,68,5,kwik,4,0
quill,9,5,kwil,4,0
quilt,1,5,kwilt,5,0
quince,2,6,kwins,5,0
quirk,1,5,kwurk,5,0
quit,15,4,kwit,4,0
quite,281,5,kwIt,4,0
quiz,2,4,kwiz,4,0
quo,1,3,kwO,3,0
quote,17,5,kwOt,4,0
race,103,4,rAs,3,0
rack,9,4,r@k,3,0
raft,4,4,r@ft,4,0
rag,10,3,r@g,3,0
rage,16,4,rAj,3,0
raid,10,4,rAd,3,0
rail,16,4,rAl,3,0
rain,70,4,rAn,3,0
raise,52,5,rAz,3,0
rake,11,4,rAk,3,0
ram,2,3,r@m,3,0
ramp,6,4,r@mp,4,0
ran,134,3,r@n,3,0
